input,instruction,output
"Sistem rujukan pelayanan kesehatan belum optimal dilihat dari banyaknya antrian pasien. Puskesmas dan fasilitas kesehatan tingkat pertama (FKTP) swasta belum mampu secara maksimal berperan sebagai gate keeper. Kekosongan obat dan vaksin serta penggunaan obat yang tidak rasional masih terjadi, ketergantungan yang tinggi terhadap impor bahan baku sediaan farmasi dan alat kesehatan, serta sistem pengawasan obat dan makanan belum optimal. Ketimpangan kinerja sistem kesehatan antar wilayah juga masih tinggi, misalnya cakupan imunisasi yang rendah di Indonesia bagian timur. Fasilitas pelayanan kesehatan yang terakreditasi dan tenaga kesehatan masih menumpuk di Jawa-Bali dan daerah perkotaan.",Bagaimana masalah kettimpangan pelayanan kesehatan antar wilayah di Indonesia?,misalnya cakupan imunisasi yang rendah di Indonesia bagian timur. Fasilitas pelayanan kesehatan yang terakreditasi dan tenaga kesehatan masih menumpuk di Jawa-Bali dan daerah perkotaan.
"Di bidang pendidikan, pada tahun 2018, masih terdapat 4,4 juta anak usia 7-18 tahun yang tidak atau belum mendapatkan layanan pendidikan (anak tidak sekolah/ATS). ATS disebabkan pada masih rendahnya upaya lintas sektor dalam meminimalisasi hambatan sosial, ekonomi, budaya, maupun geografis, serta pola layanan pendidikan yang belum optimal untuk anak berkebutuhan khusus, anak jalanan dan anak terlantar, anak berhadapan dengan hukum, anak dalam pernikahan atau ibu remaja, dan anak yang bekerja atau pekerja anak. Partisipasi pendidikan pada jenjang Pendidikan Anak Usia Dini (PAUD) dan pendidikan tinggi (PT) juga masih sangat rendah, yaitu masing-masing sebesar 36,06 persen, dan 30,19 persen (Susenas, 2018). Kesenjangan pendidikan antarkelompok ekonomi juga masih menjadi permasalahan dan semakin lebar seiring dengan semakin tingginya jenjang pendidikan. Rasio APK 20 persen penduduk termiskin dibandingkan 20 persen terkaya pada jenjang menengah dan tinggi pada tahun 2018, masing-masing sebesar 0,67 dan 0,16. Kesenjangan taraf pendidikan antarwilayah juga masih tinggi. Pembelajaran berkualitas juga belum berjalan secara optimal dan merata antarwilayah.Upaya yang dilakukan belum dapat meningkatkan kualitas pembelajaran yang menumbuhkan kecakapan berpikir tingkat tinggi (higher order thinking skills). Hasil Program for International Student Assessment (PISA), menunjukkan bahwa proporsi siswa yang berada di atas standar minimum kompetensi matematika, sains, dan literasi, pada periode 2006-2018, menunjukkan perkembangan yang masih rendah. Pada PISA 2018, proporsi siswa yang berada di atas standar minimum kompetensi matematika, jauh lebih rendah dibandingkan negara-negara lain di kawasan ASEAN.",Bagaimana kondisi partisipasi sekolah anak di Indonesia pada tahun 2018,"Pada tahun 2018, terdapat 4,4 juta anak usia 7-18 tahun yang tidak atau belum mendapatkan layanan pendidikan (anak tidak sekolah/ATS). Partisipasi pendidikan pada jenjang Pendidikan Anak Usia Dini (PAUD) sebesar 36,06 persen pada tahun 2018. "
"Di bidang pendidikan, pada tahun 2018, masih terdapat 4,4 juta anak usia 7-18 tahun yang tidak atau belum mendapatkan layanan pendidikan (anak tidak sekolah/ATS). ATS disebabkan pada masih rendahnya upaya lintas sektor dalam meminimalisasi hambatan sosial, ekonomi, budaya, maupun geografis, serta pola layanan pendidikan yang belum optimal untuk anak berkebutuhan khusus, anak jalanan dan anak terlantar, anak berhadapan dengan hukum, anak dalam pernikahan atau ibu remaja, dan anak yang bekerja atau pekerja anak. Partisipasi pendidikan pada jenjang Pendidikan Anak Usia Dini (PAUD) dan pendidikan tinggi (PT) juga masih sangat rendah, yaitu masing-masing sebesar 36,06 persen, dan 30,19 persen (Susenas, 2018). Kesenjangan pendidikan antarkelompok ekonomi juga masih menjadi permasalahan dan semakin lebar seiring dengan semakin tingginya jenjang pendidikan. Rasio APK 20 persen penduduk termiskin dibandingkan 20 persen terkaya pada jenjang menengah dan tinggi pada tahun 2018, masing-masing sebesar 0,67 dan 0,16. Kesenjangan taraf pendidikan antarwilayah juga masih tinggi. Pembelajaran berkualitas juga belum berjalan secara optimal dan merata antarwilayah.Upaya yang dilakukan belum dapat meningkatkan kualitas pembelajaran yang menumbuhkan kecakapan berpikir tingkat tinggi (higher order thinking skills). Hasil Program for International Student Assessment (PISA), menunjukkan bahwa proporsi siswa yang berada di atas standar minimum kompetensi matematika, sains, dan literasi, pada periode 2006-2018, menunjukkan perkembangan yang masih rendah. Pada PISA 2018, proporsi siswa yang berada di atas standar minimum kompetensi matematika, jauh lebih rendah dibandingkan negara-negara lain di kawasan ASEAN.",Mengapa hambatan di sektor pendidikan masih tinggi?,"Rendahnya upaya lintas sektor dalam meminimalisasi hambatan pendidikan disebabkan oleh hambatan sosial, ekonomi, budaya, maupun geografis, serta pola layanan pendidikan yang belum optimal untuk anak berkebutuhan khusus, anak jalanan dan terlantar, anak berhadapan dengan hukum, anak dalam pernikahan atau ibu remaja, dan anak yang bekerja atau pekerja anak."
"Di bidang pendidikan, pada tahun 2018, masih terdapat 4,4 juta anak usia 7-18 tahun yang tidak atau belum mendapatkan layanan pendidikan (anak tidak sekolah/ATS). ATS disebabkan pada masih rendahnya upaya lintas sektor dalam meminimalisasi hambatan sosial, ekonomi, budaya, maupun geografis, serta pola layanan pendidikan yang belum optimal untuk anak berkebutuhan khusus, anak jalanan dan anak terlantar, anak berhadapan dengan hukum, anak dalam pernikahan atau ibu remaja, dan anak yang bekerja atau pekerja anak. Partisipasi pendidikan pada jenjang Pendidikan Anak Usia Dini (PAUD) dan pendidikan tinggi (PT) juga masih sangat rendah, yaitu masing-masing sebesar 36,06 persen, dan 30,19 persen (Susenas, 2018). Kesenjangan pendidikan antarkelompok ekonomi juga masih menjadi permasalahan dan semakin lebar seiring dengan semakin tingginya jenjang pendidikan. Rasio APK 20 persen penduduk termiskin dibandingkan 20 persen terkaya pada jenjang menengah dan tinggi pada tahun 2018, masing-masing sebesar 0,67 dan 0,16. Kesenjangan taraf pendidikan antarwilayah juga masih tinggi. Pembelajaran berkualitas juga belum berjalan secara optimal dan merata antarwilayah.Upaya yang dilakukan belum dapat meningkatkan kualitas pembelajaran yang menumbuhkan kecakapan berpikir tingkat tinggi (higher order thinking skills). Hasil Program for International Student Assessment (PISA), menunjukkan bahwa proporsi siswa yang berada di atas standar minimum kompetensi matematika, sains, dan literasi, pada periode 2006-2018, menunjukkan perkembangan yang masih rendah. Pada PISA 2018, proporsi siswa yang berada di atas standar minimum kompetensi matematika, jauh lebih rendah dibandingkan negara-negara lain di kawasan ASEAN.",Bagaimana kesenjangan pendidikan antarkelompok ekonomi pada tahun 2018?,"Kesenjangan pendidikan antarkelompok ekonomi semakin lebar, dengan rasio APK 20 persen penduduk termiskin dibandingkan 20 persen terkaya pada jenjang menengah dan tinggi sebesar 0,67 dan 0,16 pada tahun 2018."
"Di bidang pendidikan, pada tahun 2018, masih terdapat 4,4 juta anak usia 7-18 tahun yang tidak atau belum mendapatkan layanan pendidikan (anak tidak sekolah/ATS). ATS disebabkan pada masih rendahnya upaya lintas sektor dalam meminimalisasi hambatan sosial, ekonomi, budaya, maupun geografis, serta pola layanan pendidikan yang belum optimal untuk anak berkebutuhan khusus, anak jalanan dan anak terlantar, anak berhadapan dengan hukum, anak dalam pernikahan atau ibu remaja, dan anak yang bekerja atau pekerja anak. Partisipasi pendidikan pada jenjang Pendidikan Anak Usia Dini (PAUD) dan pendidikan tinggi (PT) juga masih sangat rendah, yaitu masing-masing sebesar 36,06 persen, dan 30,19 persen (Susenas, 2018). Kesenjangan pendidikan antarkelompok ekonomi juga masih menjadi permasalahan dan semakin lebar seiring dengan semakin tingginya jenjang pendidikan. Rasio APK 20 persen penduduk termiskin dibandingkan 20 persen terkaya pada jenjang menengah dan tinggi pada tahun 2018, masing-masing sebesar 0,67 dan 0,16. Kesenjangan taraf pendidikan antarwilayah juga masih tinggi. Pembelajaran berkualitas juga belum berjalan secara optimal dan merata antarwilayah.Upaya yang dilakukan belum dapat meningkatkan kualitas pembelajaran yang menumbuhkan kecakapan berpikir tingkat tinggi (higher order thinking skills). Hasil Program for International Student Assessment (PISA), menunjukkan bahwa proporsi siswa yang berada di atas standar minimum kompetensi matematika, sains, dan literasi, pada periode 2006-2018, menunjukkan perkembangan yang masih rendah. Pada PISA 2018, proporsi siswa yang berada di atas standar minimum kompetensi matematika, jauh lebih rendah dibandingkan negara-negara lain di kawasan ASEAN.",Bagaimana kondisi asesmen pendidikan di Indonesia dibandingkan dengan Negara ASEAN?,"Pada PISA 2018, proporsi siswa yang berada di atas standar minimum kompetensi matematika jauh lebih rendah dibandingkan negara kawasan ASEAN lain."
"Selain itu, hasil Asesmen Kompetensi Siswa Indonesia (AKSI), menunjukkan bahwa kompetensi siswa di berbagai wilayah masih sangat jauh tertinggal. Hal ini terlihat dari masih rendahnya siswa yang mencapai batas kompetensi minimum, seperti di Sulawesi Barat untuk membaca (20,92 persen), Maluku untuk matematika (12,19 persen), dan Gorontalo untuk sains (13,52 persen). Kualitas pendidik menjadi faktor utama yang mempengaruhi kualitas pembelajaran. Hasil Uji Kompetensi Guru (UKG) 2015, menunjukkan nilai rata-ratasebesar 53,02, lebih rendah dari standar kompetensi minimum sebesar 60,0. Sementara itu, pada jenjang pendidikan tinggi, hanya 14,1 persen dari 290.687 dosen yang berkualifikasi doktor/S-3 (Kemristekdikti, 2018).",Bagaimana hasil Asesmen Kompetensi Siswa Indonesia (AKSI) di berbagai wilayah?,"Hasil AKSI menunjukkan bahwa kompetensi siswa di berbagai wilayah masih sangat jauh tertinggal, terutama dilihat dari masih rendahnya siswa yang mencapai batas kompetensi minimum, seperti di Sulawesi Barat untuk membaca (20,92 persen), Maluku untuk matematika (12,19 persen), dan Gorontalo untuk sains (13,52 persen)."
"Selain itu, hasil Asesmen Kompetensi Siswa Indonesia (AKSI), menunjukkan bahwa kompetensi siswa di berbagai wilayah masih sangat jauh tertinggal. Hal ini terlihat dari masih rendahnya siswa yang mencapai batas kompetensi minimum, seperti di Sulawesi Barat untuk membaca (20,92 persen), Maluku untuk matematika (12,19 persen), dan Gorontalo untuk sains (13,52 persen). Kualitas pendidik menjadi faktor utama yang mempengaruhi kualitas pembelajaran. Hasil Uji Kompetensi Guru (UKG) 2015, menunjukkan nilai rata-ratasebesar 53,02, lebih rendah dari standar kompetensi minimum sebesar 60,0. Sementara itu, pada jenjang pendidikan tinggi, hanya 14,1 persen dari 290.687 dosen yang berkualifikasi doktor/S-3 (Kemristekdikti, 2018).",Bagaimana hasil Uji Kompetensi Guru (UKG) tahun 2015?,"Hasil UKG 2015 menunjukkan bahwa nilai rata-rata UKG sebesar 53,02, lebih rendah dari standar kompetensi minimum sebesar 60,0."
"Selain itu, hasil Asesmen Kompetensi Siswa Indonesia (AKSI), menunjukkan bahwa kompetensi siswa di berbagai wilayah masih sangat jauh tertinggal. Hal ini terlihat dari masih rendahnya siswa yang mencapai batas kompetensi minimum, seperti di Sulawesi Barat untuk membaca (20,92 persen), Maluku untuk matematika (12,19 persen), dan Gorontalo untuk sains (13,52 persen). Kualitas pendidik menjadi faktor utama yang mempengaruhi kualitas pembelajaran. Hasil Uji Kompetensi Guru (UKG) 2015, menunjukkan nilai rata-ratasebesar 53,02, lebih rendah dari standar kompetensi minimum sebesar 60,0. Sementara itu, pada jenjang pendidikan tinggi, hanya 14,1 persen dari 290.687 dosen yang berkualifikasi doktor/S-3 (Kemristekdikti, 2018).",Berapa persentase dosen yang berkualifikasi doktor/S-3 pada jenjang pendidikan tinggi menurut Kemristekdikti pada tahun 2018?,"Hanya 14,1 persen dari 290.687 dosen pada jenjang pendidikan tinggi yang berkualifikasi doktor/S-3 menurut data Kemristekdikti pada tahun 2018."
"Kesenjangan mutu antarsatuan pendidikan tinggi menjadi persoalan krusial di Indonesia. Jumlah perguruan tinggi yang begitu besar, yakni 4.650 lembaga, menyebabkan upaya tata kelola di pendidikan tinggi belum berjalan optimal. Persoalan kualitas juga terkait erat dengan belum terwujudnya diferensiasi misi perguruan tinggi dalam mengemban tridharma perguruan tinggi, yaitu pengajaran, penelitian, dan pengabdian masyarakat. Selama ini, perguruan tinggi belum fokus dalam mengemban tiga fungsi tersebut, yakni apakah sebagai research university yang menekankan pada aspek knowledge production melalui riset multi dan lintas disipliner; sebagai teaching university yang fokus pada pembelajaran dan pengabdian masyarakat, atau sebagai vocational university yang menekankan pada kemitraan dengan industri dan penyiapan lulusan berkeahlian dan berketerampilan.",Apa faktor permasalahan kesenjangan mutu pendidikan tinggi di Indonesia?,"Jumlah perguruan tinggi yang begitu besar, yakni 4.650 lembaga, menyebabkan upaya tata kelola di pendidikan tinggi belum berjalan optimal. "
"Kesenjangan mutu antarsatuan pendidikan tinggi menjadi persoalan krusial di Indonesia. Jumlah perguruan tinggi yang begitu besar, yakni 4.650 lembaga, menyebabkan upaya tata kelola di pendidikan tinggi belum berjalan optimal. Persoalan kualitas juga terkait erat dengan belum terwujudnya diferensiasi misi perguruan tinggi dalam mengemban tridharma perguruan tinggi, yaitu pengajaran, penelitian, dan pengabdian masyarakat. Selama ini, perguruan tinggi belum fokus dalam mengemban tiga fungsi tersebut, yakni apakah sebagai research university yang menekankan pada aspek knowledge production melalui riset multi dan lintas disipliner; sebagai teaching university yang fokus pada pembelajaran dan pengabdian masyarakat, atau sebagai vocational university yang menekankan pada kemitraan dengan industri dan penyiapan lulusan berkeahlian dan berketerampilan.",Bagaimana permasalahan mutu institusi pendidikan tinggi di Indonesia?,"belum terwujudnya diferensiasi misi perguruan tinggi dalam mengemban tridharma perguruan tinggi, yaitu pengajaran, penelitian, dan pengabdian masyarakat. Selama ini, perguruan tinggi belum fokus dalam mengemban tiga fungsi tersebut, yakni apakah sebagai research university yang menekankan pada aspek knowledge production melalui riset multi dan lintas disipliner; sebagai teaching university yang fokus pada pembelajaran dan pengabdian masyarakat, atau sebagai vocational university yang menekankan pada kemitraan dengan industri dan penyiapan lulusan berkeahlian dan berketerampilan."
"Intervensi berdasarkan kebutuhan yang sesuai dengan tahap kehidupan dan karakteristik individu diperlukan dalam mewujudkan SDM yang berkualitas dan berdaya saing. Anak, perempuan, dan pemuda merupakan kelompok penduduk yang memiliki kriteria spesifik sehingga dibutuhkan pendekatan yang berbeda demi menjamin kualitas hidup mereka. Pemenuhan hak dan perlindungan khusus anak penting untuk memastikan anak dapat tumbuh dan berkembang secara optimal, serta terlindungi dari berbagai tindak kekerasan, diskriminasi dan eksploitasi. Kesetaraan gender, pemberdayaan, dan perlindungan perempuan menjadi faktor penting untuk memastikan keterlibatan perempuan secara bermakna di dalam pembangunan. Sementara itu, pembangunan pemuda memiliki arti penting bagi keberlangsungan suatu negara-bangsa karena pemuda adalah penerima tongkat estafet kepemimpinan bangsa dan salah satu penentu optimalisasi bonus demografi.","Mengapa anak, perempuan, dan pemuda membutuhkan intervensi khusus dalam pembangunan sumber daya manusia?"," Intervensi berdasarkan kebutuhan yang sesuai dengan tahap kehidupan dan karakteristik individu diperlukan dalam mewujudkan SDM yang berkualitas dan berdaya saing. Anak, perempuan, dan pemuda merupakan kelompok penduduk yang memiliki kriteria spesifik sehingga dibutuhkan pendekatan yang berbeda demi menjamin kualitas hidup mereka"
"Intervensi berdasarkan kebutuhan yang sesuai dengan tahap kehidupan dan karakteristik individu diperlukan dalam mewujudkan SDM yang berkualitas dan berdaya saing. Anak, perempuan, dan pemuda merupakan kelompok penduduk yang memiliki kriteria spesifik sehingga dibutuhkan pendekatan yang berbeda demi menjamin kualitas hidup mereka. Pemenuhan hak dan perlindungan khusus anak penting untuk memastikan anak dapat tumbuh dan berkembang secara optimal, serta terlindungi dari berbagai tindak kekerasan, diskriminasi dan eksploitasi. Kesetaraan gender, pemberdayaan, dan perlindungan perempuan menjadi faktor penting untuk memastikan keterlibatan perempuan secara bermakna di dalam pembangunan. Sementara itu, pembangunan pemuda memiliki arti penting bagi keberlangsungan suatu negara-bangsa karena pemuda adalah penerima tongkat estafet kepemimpinan bangsa dan salah satu penentu optimalisasi bonus demografi.",Mengapa anak membutuhkan intervensi khusus dalam pembangunan sumber daya manusia?,"Pemenuhan hak dan perlindungan khusus anak penting untuk memastikan anak dapat tumbuh dan berkembang secara optimal, serta terlindungi dari berbagai tindak kekerasan, diskriminasi dan eksploitasi."
"Intervensi berdasarkan kebutuhan yang sesuai dengan tahap kehidupan dan karakteristik individu diperlukan dalam mewujudkan SDM yang berkualitas dan berdaya saing. Anak, perempuan, dan pemuda merupakan kelompok penduduk yang memiliki kriteria spesifik sehingga dibutuhkan pendekatan yang berbeda demi menjamin kualitas hidup mereka. Pemenuhan hak dan perlindungan khusus anak penting untuk memastikan anak dapat tumbuh dan berkembang secara optimal, serta terlindungi dari berbagai tindak kekerasan, diskriminasi dan eksploitasi. Kesetaraan gender, pemberdayaan, dan perlindungan perempuan menjadi faktor penting untuk memastikan keterlibatan perempuan secara bermakna di dalam pembangunan. Sementara itu, pembangunan pemuda memiliki arti penting bagi keberlangsungan suatu negara-bangsa karena pemuda adalah penerima tongkat estafet kepemimpinan bangsa dan salah satu penentu optimalisasi bonus demografi.",Mengapa perempuan membutuhkan intervensi khusus dalam pembangunan sumber daya manusia?,"Kesetaraan gender, pemberdayaan, dan perlindungan perempuan menjadi faktor penting untuk memastikan keterlibatan perempuan secara bermakna di dalam pembangunan"
"Intervensi berdasarkan kebutuhan yang sesuai dengan tahap kehidupan dan karakteristik individu diperlukan dalam mewujudkan SDM yang berkualitas dan berdaya saing. Anak, perempuan, dan pemuda merupakan kelompok penduduk yang memiliki kriteria spesifik sehingga dibutuhkan pendekatan yang berbeda demi menjamin kualitas hidup mereka. Pemenuhan hak dan perlindungan khusus anak penting untuk memastikan anak dapat tumbuh dan berkembang secara optimal, serta terlindungi dari berbagai tindak kekerasan, diskriminasi dan eksploitasi. Kesetaraan gender, pemberdayaan, dan perlindungan perempuan menjadi faktor penting untuk memastikan keterlibatan perempuan secara bermakna di dalam pembangunan. Sementara itu, pembangunan pemuda memiliki arti penting bagi keberlangsungan suatu negara-bangsa karena pemuda adalah penerima tongkat estafet kepemimpinan bangsa dan salah satu penentu optimalisasi bonus demografi.",Mengapa pemuda membutuhkan intervensi khusus dalam pembangunan sumber daya manusia?,Pembangunan pemuda memiliki arti penting bagi keberlangsungan suatu negara-bangsa karena pemuda adalah penerima tongkat estafet kepemimpinan bangsa dan salah satu penentu optimalisasi bonus demografi.
"Pemenuhan hak dan perlindungan khusus anak, peningkatan kesetaraan gender dan perlindungan perempuan, serta pembangunan pemuda belum berjalan optimal. Indeks Perlindungan Anak yang mengukur pemenuhan hak dan perlindungan khusus anak baru mencapai 62,7 pada tahun 2018. Pemenuhan hak anak dalam kondisi tertentu masih memerlukan upaya yang besar. Masih ada sekitar 59,2 persen anak di dalam lapas yang belum mendapatkan akses pendidikan (Kementerian Hukum dan HAM, 2019) dan 16,4 persen anak belum memiliki akta kelahiran (Susenas, 2018). Selain itu, tindak kekerasan terhadap anak masih terjadi. Pada tahun 2018, terdapat sekitar 61,7 persen laki-laki dan 62 persen perempuan usia 13-17 tahun yang pernah mengalami kekerasan sepanjang hidupnya (SNPHAR, 2018), dan sekitar 7,05 persen anak berusia 10-17 tahun yang bekerja (Sakernas,2018). Di samping itu, sekitar 23 persen pelajar pernah terlibat perkelahian (SNKBS, 2015), 11,21 persen perempuan usia 20-24 tahun menikah sebelum usia 18 tahun (Susenas, 2018), dan meningkatnya laporan cyber crime yang melibatkan anak dari 608 kasus di tahun 2017 menjadi 679 kasus di tahun 2018 (KPAI). Sementara itu, pengasuhan anak juga belum optimal, antara lain ditandai oleh balita yang mendapatkan pengasuhan tidak layak sekitar 3,73 persen dan sekitar 4,84 persen anak tidak tinggal bersama kedua orangtuanya (Susenas, 2018). Selanjutnya, perilaku berisiko perlu ditangani sedini mungkin untuk mencegah dampak jangka panjang bagi anak. Saat ini terdapat sekitar 4,71 persen anak usia 5-17 tahun merokok (integrasi Susenas - Riskesdas, 2018) dan sekitar 1,9 persen pelajar di bawah usia 15 tahun yang menggunakan narkotika dalam satu tahun terakhir (SPPGN, 2016).",Bagaimana kondisi pemenuhan hak anak di dalam lapas menurut data pada tahun 2019?,"Menurut data Kementerian Hukum dan HAM pada tahun 2019, sekitar 59,2 persen anak di dalam lapas belum mendapatkan akses pendidikan."
"Pemenuhan hak dan perlindungan khusus anak, peningkatan kesetaraan gender dan perlindungan perempuan, serta pembangunan pemuda belum berjalan optimal. Indeks Perlindungan Anak yang mengukur pemenuhan hak dan perlindungan khusus anak baru mencapai 62,7 pada tahun 2018. Pemenuhan hak anak dalam kondisi tertentu masih memerlukan upaya yang besar. Masih ada sekitar 59,2 persen anak di dalam lapas yang belum mendapatkan akses pendidikan (Kementerian Hukum dan HAM, 2019) dan 16,4 persen anak belum memiliki akta kelahiran (Susenas, 2018). Selain itu, tindak kekerasan terhadap anak masih terjadi. Pada tahun 2018, terdapat sekitar 61,7 persen laki-laki dan 62 persen perempuan usia 13-17 tahun yang pernah mengalami kekerasan sepanjang hidupnya (SNPHAR, 2018), dan sekitar 7,05 persen anak berusia 10-17 tahun yang bekerja (Sakernas,2018). Di samping itu, sekitar 23 persen pelajar pernah terlibat perkelahian (SNKBS, 2015), 11,21 persen perempuan usia 20-24 tahun menikah sebelum usia 18 tahun (Susenas, 2018), dan meningkatnya laporan cyber crime yang melibatkan anak dari 608 kasus di tahun 2017 menjadi 679 kasus di tahun 2018 (KPAI). Sementara itu, pengasuhan anak juga belum optimal, antara lain ditandai oleh balita yang mendapatkan pengasuhan tidak layak sekitar 3,73 persen dan sekitar 4,84 persen anak tidak tinggal bersama kedua orangtuanya (Susenas, 2018). Selanjutnya, perilaku berisiko perlu ditangani sedini mungkin untuk mencegah dampak jangka panjang bagi anak. Saat ini terdapat sekitar 4,71 persen anak usia 5-17 tahun merokok (integrasi Susenas - Riskesdas, 2018) dan sekitar 1,9 persen pelajar di bawah usia 15 tahun yang menggunakan narkotika dalam satu tahun terakhir (SPPGN, 2016).",Berapa persentase anak yang belum memiliki akta kelahiran menurut data pada tahun 2018?,"Menurut data Susenas tahun 2018, sekitar 16,4 persen anak belum memiliki akta kelahiran."
"Pemenuhan hak dan perlindungan khusus anak, peningkatan kesetaraan gender dan perlindungan perempuan, serta pembangunan pemuda belum berjalan optimal. Indeks Perlindungan Anak yang mengukur pemenuhan hak dan perlindungan khusus anak baru mencapai 62,7 pada tahun 2018. Pemenuhan hak anak dalam kondisi tertentu masih memerlukan upaya yang besar. Masih ada sekitar 59,2 persen anak di dalam lapas yang belum mendapatkan akses pendidikan (Kementerian Hukum dan HAM, 2019) dan 16,4 persen anak belum memiliki akta kelahiran (Susenas, 2018). Selain itu, tindak kekerasan terhadap anak masih terjadi. Pada tahun 2018, terdapat sekitar 61,7 persen laki-laki dan 62 persen perempuan usia 13-17 tahun yang pernah mengalami kekerasan sepanjang hidupnya (SNPHAR, 2018), dan sekitar 7,05 persen anak berusia 10-17 tahun yang bekerja (Sakernas,2018). Di samping itu, sekitar 23 persen pelajar pernah terlibat perkelahian (SNKBS, 2015), 11,21 persen perempuan usia 20-24 tahun menikah sebelum usia 18 tahun (Susenas, 2018), dan meningkatnya laporan cyber crime yang melibatkan anak dari 608 kasus di tahun 2017 menjadi 679 kasus di tahun 2018 (KPAI). Sementara itu, pengasuhan anak juga belum optimal, antara lain ditandai oleh balita yang mendapatkan pengasuhan tidak layak sekitar 3,73 persen dan sekitar 4,84 persen anak tidak tinggal bersama kedua orangtuanya (Susenas, 2018). Selanjutnya, perilaku berisiko perlu ditangani sedini mungkin untuk mencegah dampak jangka panjang bagi anak. Saat ini terdapat sekitar 4,71 persen anak usia 5-17 tahun merokok (integrasi Susenas - Riskesdas, 2018) dan sekitar 1,9 persen pelajar di bawah usia 15 tahun yang menggunakan narkotika dalam satu tahun terakhir (SPPGN, 2016).",Bagaimana koondisi kekerasan pada anak menurut data pada tahun 2018?,"Menurut SNPHAR tahun 2018, sekitar 61,7 persen laki-laki dan 62 persen perempuan usia 13-17 tahun pernah mengalami kekerasan sepanjang hidupnya."
"Pemenuhan hak dan perlindungan khusus anak, peningkatan kesetaraan gender dan perlindungan perempuan, serta pembangunan pemuda belum berjalan optimal. Indeks Perlindungan Anak yang mengukur pemenuhan hak dan perlindungan khusus anak baru mencapai 62,7 pada tahun 2018. Pemenuhan hak anak dalam kondisi tertentu masih memerlukan upaya yang besar. Masih ada sekitar 59,2 persen anak di dalam lapas yang belum mendapatkan akses pendidikan (Kementerian Hukum dan HAM, 2019) dan 16,4 persen anak belum memiliki akta kelahiran (Susenas, 2018). Selain itu, tindak kekerasan terhadap anak masih terjadi. Pada tahun 2018, terdapat sekitar 61,7 persen laki-laki dan 62 persen perempuan usia 13-17 tahun yang pernah mengalami kekerasan sepanjang hidupnya (SNPHAR, 2018), dan sekitar 7,05 persen anak berusia 10-17 tahun yang bekerja (Sakernas,2018). Di samping itu, sekitar 23 persen pelajar pernah terlibat perkelahian (SNKBS, 2015), 11,21 persen perempuan usia 20-24 tahun menikah sebelum usia 18 tahun (Susenas, 2018), dan meningkatnya laporan cyber crime yang melibatkan anak dari 608 kasus di tahun 2017 menjadi 679 kasus di tahun 2018 (KPAI). Sementara itu, pengasuhan anak juga belum optimal, antara lain ditandai oleh balita yang mendapatkan pengasuhan tidak layak sekitar 3,73 persen dan sekitar 4,84 persen anak tidak tinggal bersama kedua orangtuanya (Susenas, 2018). Selanjutnya, perilaku berisiko perlu ditangani sedini mungkin untuk mencegah dampak jangka panjang bagi anak. Saat ini terdapat sekitar 4,71 persen anak usia 5-17 tahun merokok (integrasi Susenas - Riskesdas, 2018) dan sekitar 1,9 persen pelajar di bawah usia 15 tahun yang menggunakan narkotika dalam satu tahun terakhir (SPPGN, 2016).",Berapa persentase pekerja anak menurut data pada tahun 2018?,"Menurut Sakernas tahun 2018, sekitar 7,05 persen anak berusia 10-17 tahun terlibat dalam pekerjaan."
"Pemenuhan hak dan perlindungan khusus anak, peningkatan kesetaraan gender dan perlindungan perempuan, serta pembangunan pemuda belum berjalan optimal. Indeks Perlindungan Anak yang mengukur pemenuhan hak dan perlindungan khusus anak baru mencapai 62,7 pada tahun 2018. Pemenuhan hak anak dalam kondisi tertentu masih memerlukan upaya yang besar. Masih ada sekitar 59,2 persen anak di dalam lapas yang belum mendapatkan akses pendidikan (Kementerian Hukum dan HAM, 2019) dan 16,4 persen anak belum memiliki akta kelahiran (Susenas, 2018). Selain itu, tindak kekerasan terhadap anak masih terjadi. Pada tahun 2018, terdapat sekitar 61,7 persen laki-laki dan 62 persen perempuan usia 13-17 tahun yang pernah mengalami kekerasan sepanjang hidupnya (SNPHAR, 2018), dan sekitar 7,05 persen anak berusia 10-17 tahun yang bekerja (Sakernas,2018). Di samping itu, sekitar 23 persen pelajar pernah terlibat perkelahian (SNKBS, 2015), 11,21 persen perempuan usia 20-24 tahun menikah sebelum usia 18 tahun (Susenas, 2018), dan meningkatnya laporan cyber crime yang melibatkan anak dari 608 kasus di tahun 2017 menjadi 679 kasus di tahun 2018 (KPAI). Sementara itu, pengasuhan anak juga belum optimal, antara lain ditandai oleh balita yang mendapatkan pengasuhan tidak layak sekitar 3,73 persen dan sekitar 4,84 persen anak tidak tinggal bersama kedua orangtuanya (Susenas, 2018). Selanjutnya, perilaku berisiko perlu ditangani sedini mungkin untuk mencegah dampak jangka panjang bagi anak. Saat ini terdapat sekitar 4,71 persen anak usia 5-17 tahun merokok (integrasi Susenas - Riskesdas, 2018) dan sekitar 1,9 persen pelajar di bawah usia 15 tahun yang menggunakan narkotika dalam satu tahun terakhir (SPPGN, 2016).",Bagaimana kondisi pengasuhan anak menurut data pada tahun 2018?,"Menurut Susenas tahun 2018, sekitar 3,73 persen balita mendapatkan pengasuhan tidak layak, dan sekitar 4,84 persen anak tidak tinggal bersama kedua orangtuanya."
